"property_id","price"
"71f80198e68fbba902650b1a",738939456
"f3523e0626df8cea803ead0f",749698560
"619abd5f978b1573761be86d",876885312
"17a2323b855e93533a9f09f2",680868672
"38e8630f2c05ea38e2257c21",719146240
"1e3798d739f85ee0e5a314ca",642574144
"46d0544f411bbfb6b452858c",703688832
"605e7a71eecb13b23ffca0c1",704029888
"7515b37b7ae7c62f3dafbe7d",813966336
"28be121ada9c9303be802474",1020558912
"331d54f8a1bd3dabce73d6d9",805391744
"22d167639ccaace593dffa31",935761280
"36cd68fc3ffab79fcaa340ab",780827840
"db924733e88c361cdfab874a",1289251712
"64eea2e9a13a8edfe8ac7027",976051456
"97fe6eeed892111bfa20255b",1083035648
"b54e6757829ac95e2076d954",449140064
"dd59b8122458557041903207",813813888
"b35c58fc1c05a77433025318",838627648
"c41964afa164d8b75f8dbe92",925097984
"96b3ea80cce599b68f96f86e",878256640
"a4bc87ad4f1ad97c0a63d843",911022848
"16e62269e6aa2ea052d05f71",998482944
"518b37b51f824fa0fb5075d3",1124361472
"e083d83369cbc93fb94842a1",1041150272
"57deff02895d5286eda10d89",1010602752
"7ed35835fbe694bc237abe38",1003566848
"b48efa9ddf36e85164354f26",1139496704
"5910c9b29a1025bada93a5e1",909136064
"10a650e8cb5425c97f08f68a",1119977728
"9e0feca2ec3043ae6f840631",1107585280
"35ce37bbecac6b164fa21e6c",961192320
"c4955010d066e013812a85ea",1055917184
"d5a83c31bec18d1c3eb9af7d",845672704
"70217bd08583854329722821",730493568
"28e748e7aa0a447731e06706",773839744
"27929c0a3e0fd2d6d2969e03",846735616
"5c5ea0d8bae75e0a5c88414f",948904768
"2233f50cf7b04791cf1ddeaa",756421504
"bf430621f17dcaf17fb91ac7",875830336
"d8dc9de06461e0220bc55906",684677760
"d988975f8c4e6ee8fd8dc1e1",934635136
"bab884e0f99df269805e83a4",1138485376
"8fa9b20af1508af7a01e2267",1218925696
"b6f195d44ddbe10b78b97191",745509952
"2ab0eeac4a228d5769fb4365",748580032
"347a4deda03bfdde6d1c163d",862440960
"17230f18b30b94606fea047d",618379008
"eab4ae491bbbe7b8ab107229",726379136
"07c753474a847bf2bccd55b7",602634688
"b7ce05400f0261743073e072",624104704
"4a33d213841d2af537aa967a",786103552
"04eb0b590ce7483c615b043b",700307136
"a01a51af09a3dc387a18b58c",384063296
"270b930a9e22d5016ffa4019",1097799552
"5ed1320fe84a518e267ff537",1220085888
"f04b574dc221473cfd616e22",608279104
"6f7e390aa6135019dc5a828f",762413696
"776d4a19fb3852fe6dcd3ddb",614394944
"b7f164b79658952248866c34",768011264
"aafeff5826516e363471e439",736178496
"eba6a2b80a17a846ae560ece",270033696
"90e62f8656ae504bf6175e0d",476265152
"dc4331d09a1e36baaa6bde53",720668608
"372d67ccb9d251e290891f0a",306795616
"a7801c67a0ddd71c50ba38d3",520891776
"e4d6b81f169cab8ea0244d75",604626624
"cd5c6655243a4be0912bc92a",1040753792
"f7a7281a19733251134364fc",851704256
"a716ec25a219961fbe90f367",1134360704
"8bd45966c16d4eafb49ee2a2",982186304
"baabbdaa5e8f69fc90d303c1",1010543552
"8bed46960db1b2a7954ffbcb",1161309312
"dbc123f9502159d660f375ca",1291541248
"a4683facc81ccda10e9ae388",830038272
"3a576586fa1aac85c2ffb75b",1281175936
"b1fb98d0ba25b21c6647d423",786640512
"97fa4be3ed93c37c048f507c",602319360
"cf184cc576effe39c0f857b8",648162752
"784f67fcb2d009d352740ed1",369730112
"f4d6ce332121f814aa663fca",557020096
"c87ae84ef029febca1e633e8",584968960
"e876c6fd9c161861fb92ad5a",1190999680
"9047c4764f2c6b1a10b87e99",1319717248
"234c94e9a248ae57bb5a0771",769217664
"a49c2976ca4f24f3a6b622e3",571443264
"ffc171cf73514bed077339a6",1137927424
"fba83f5feea2522888377066",891658176
"1a593800d5785ecc36c25ead",762069504
"ab157c9601861dc387a91b82",794237184
"f87f8003f15b0fbc12609514",692974016
"f44d035ea2b15b2c69d4da50",716656256
"fc815b59cce7934f816f0502",895408512
"32915b77ca68000ba9eed6d8",825689280
"cb083fa7ff634f424a351840",628714304
"4f3c7b9bc78f882f858b3d3a",921801600
"53d33316e237830ad463a26b",386222144
"f5d852e25d51377686c43bc8",804715328
"64731b6eaf4fd2bb6c155013",909758912
"dad7e45e4706ab2564ef9cf1",942978112
"255914e9b13ad94efa6ed365",987113472
"5a8950a64b4aea4ac13dad45",689534400
"70f51b4abf26651111305b1b",1042862464
"8919ca18fff7571002e440ec",975596352
"f776a4e0c8c82b3d29756b34",1042623488
"7ea4af39a7e577ffbd600f0d",735417024
"45fc0d46c7a4df7ff6976fce",653263360
"7cdcecc706fc7c79cce45b20",1026207680
"3503f56e09e639be4762ff2d",835444864
"f70ac0d227db6f5333aa821e",813273216
"20db610da64f80afc1621b12",951480640
"c80ef212c870e2f20ed2234a",574108864
"7dc68d5cac1b7fcdab35586e",567595904
"a478fb93a131fee4119bb9f9",942218176
"7749b2b534213ec7b536372b",542551424
"43e59f5312e304fc21c1e052",1210558592
"82a7920524816f3db7f5a4ca",1013751232
"1a7e331d9ff88ae5efafa8ea",719169024
"a57350d4c79a415137281cb7",414928640
"f3a6132006d54d0e22a17e84",818577344
"14caab87a129f51b2b70508e",858969024
"ba2423d79744d763aa3744f8",1021811200
"1caac10c1121a795a172889b",1101301248
"40768729f2697b87ed6519d1",912702656
"843234d3c6c20bb60a17fbee",1349326848
"cd2e4dff930a1c7a1a569992",715221504
"5a6eab133b7e95155f6a9012",822563776
"5bba6c40aeb129c433d2c58e",624205376
"ad3c644b506498127c7beef1",585460288
"a379656c49f4cb1cfc5b3f03",700895744
"998c1a6ace613d8a7468ba5c",774898944
"dd610d7ece83bb02dcd7a22f",475237696
"539467d04a2b3e78c592b11b",786741824
"e40fe4ac43cabe82c03dda59",695498496
"5561eab714583013b422e7d4",1044887040
"d9110b2b5b1c02766da9e24e",856596992
"c72cf05b93b9c290c063b08b",762837120
"d71cc157c0c43935989009f5",697717440
"4199eaa19ddf8ac436bb2ba3",1166745856
"d23d12bd86def2657038a481",851704256
"ca438e13d8aa6285858da0aa",950981504
"a173eb804f4bcf6bfe889417",1134360704
"9b3677d498c2ccf69c756ec7",1042623488
"f8c787390e4c6d2e99fc7c3d",650117120
"a188aa896d1b4520ccd6b65f",614816000
"9fa39c9eb4b10a20dda6c3c2",670973888
"7bc9022fa1eadbd9ab39acd9",732778816
"46f0731f62232b32eb733dc3",698605440
"b6767d1e329ff5e28c42f632",733174912
"abde4b06769fcb1d5577fa7f",751556608
"1496d159d31717ce254f67a7",821638976
"1470749d0d2551a93827e441",619116928
"3ac517f74dbf8cdc8feadfe8",717768768
"fc6616c62030a53d2aa46b12",987894272
"8497f34947cb4c0ff18a0eaa",750273024
"3b2936127f5a4684a1d3de22",708743680
"dab58562904cd13a93d913e1",830759936
"69d1e47b6bdc57512f1838a5",581668032
"23c7f9a0534a4ae6a24e38a6",613922624
"640e9fe41fb79ecba89d8951",952230400
"31f6a25d56f3bb36386d07ae",995401152
"bfb30ae71cdca27f5a5494c6",1253941504
"baacf0dbd690644d74f3a929",1036206016
"cdcb874d2e62220d12230632",841758144
"1421bdbd9cf7572b799b732c",848589696
"ee9e5adab1455d38edfcaa6e",1047508928
"1fae43a9450fae02919962b9",1174013824
"5f9ee280509afd55d24f39b7",761429632
"82902f2082dd405ab538ff58",726534912
"eae52c81f779a61f57cb5b58",815419584
"4ec0aee1b202642d2739068b",787567616
"f4c6c3210a3c2eb935c6d5bb",960048768
"14a14706d405569501327924",679471296
"146a5a4f3d111dc7b955ce42",843864320
"99bdce7cdea643b0442976f5",708344512
"733c7cdfd50db77066a67140",762596288
"de328410e22767c66d919423",810296064
"d0116b53467b3081664fb268",936530816
"dc722ea5c4d62773f9fb6bbc",728428608
"e84605e3aadd50b064c8eac3",840056640
"31a3719e57ab1425e7267fad",792222912
"34993717af3f861b9735df6e",925323520
"543822711986a454cfd764e3",1198659456
"5bbc4ff9cc3ddacb39469e27",919671744
"d7ced905983af0800c19b7fe",828463744
"02d5bac2567ee9e19041ad42",968427712
"f4897a8a0a911a2acfb8e8c7",1134360704
"4ba19ab08d1fe7f72d0dd37a",985113536
"b7c07f8afe037d55bddb8e41",771185280
"40b20b5a3a986802d64f7675",903855424
"01fb5931cb55f5308382818e",1221147648
"7cd0c7174b957df1f004fc88",1175658368
"ca13bacbf6dc8d1b09fe4c67",993302336
"0ed0dc77661be57aab63bc83",469731904
"d03558acc19951a882bd568b",681496576
"b8cca0d70fb46f3a31473e98",1017500096
"f665a58fa8eda69547c1a159",1089895040
"8aa5ae4637ba83e672cd3ab9",731605056
"a6da1996f66e545041d920d6",1013109952
"b828609eff041a68fa243a12",956167744
"3f39a260b81dd7de1dff2b31",740479168
"40fd167916ff071afdc44792",1116627584
"6ca31945172976c3a11732c6",1064615040
"1437d1f1601d26a3dca7594f",646004736
"ebab054e5f256bf4e382002a",1042623488
"0838d0df248d723da4e25ea9",750494720
"7a134e45b9ebe710c6c6efe6",817477184
"6e9c7f27d6b89c5f9696fae6",700789248
"bd12c705950c46e679c34bf6",1161309312
"fa2c1092f17ce021964f8953",737427712
"e3202b635974f7a3367c0ff9",1166745856
"49bdf0f970af03d83a57dcff",828463744
"91af29fa680d8033188ffc39",945705536
"cb626b981c0997d254388e76",786741824
"155a8e4186d1626fdda4d0ee",1031142080
"d337476c2cfa780518523a6b",671281024
"7c3ea8523ece273991a190da",1032593984
"674c02227165e1c7189c54e4",944338176
"17056748001fd65cb961b384",1201295744
"f56bca5bebfc765162c8cae0",958433472
"5f4b0ec9c7452b888b33c3e8",616161216
"13dbc077e552640736267a49",628329792
"cb645955c851790e83e696a7",969026240
"649cca8c83352caf7442f20a",718540928
"fc8836e71725949c5f3fa7f7",1238735488
"4f431d80287051ca323f2c08",772792448
"42defcc69fa22e4c858f3c24",867736384
"291a2f9022933c9d81311e81",941216960
"d48a061a2040d851937413aa",870946304
"55d2ad80322427ee3426dceb",1096803328
"8c41bfacbc1a6ab831b26fa8",881389952
"c7214222fefdd8d2ad7f8f8f",580988800
"b3d9a095c9c73004643c9e78",947846912
"d49aeae19e13909e75dda2b6",814069312
"dd10dcc52d2549df85f2a8ec",725605312
"6732b448d2e4f32679f235ad",1202193920
"f08a5c2992cfee4c0910f68c",817372864
"e3a62f080c25f404ca995e06",863596160
"7634d584c3042533942e2dc0",1218870400
"ae58dee872922a9c678dbfcc",1044641856
"5ec01e911785dbd5b49b166c",476417984
"9bc12d9c9ad95064412c3413",752956288
"7acdaa0cee1ee62e15f4490b",719970496
"d76d5b14d0acc5295b8057e2",729416192
"32f3364ac1fabdd13db1cfe5",258014192
"8cab957b322f1aba06bae4ad",390305824
"e3dc8b417819e9afe3fc7d0d",647470720
"c71fbecd8f7310c201adbf40",664533440
"54c9bffcdc46819f67e4b3d1",1019233408
"4d94a2295f612b96264a0db8",925323520
"874f4a836cb74be301e068cd",846177024
"a18925f908acda4171bfbe36",1010514880
"a587c7419568288d68c46feb",988007872
"19994da77ce4f2db3efe6660",817880192
"9c4dece6127f1f3f3bc1e0f7",601666688
"09c28a830f8093802384071c",686761664
"5766f7cfab59c920081e3046",601666688
"964b7d9de17c1ce396fb83fd",459291808
"44f77a86369d6607753adc09",654845376
"7f25471be85adf0baeb8ebbc",463619040
"6859481703fb0cb34c1e564d",508050880
"7ba0c14dce0cb09ef5735d9f",653027712
"62cd6a29e98a5b7a5ad38050",778423488
"9c6d7e6260e4fe83d43706d4",471641184
"5dbcb55dbba823dc31b041f6",1247447168
"85abc5c0353c5b678f087824",619137088
"56dd1bc39664f8e9f316851b",639426432
"b23341faa7307d9d6009c6d8",670885184
"2af941adae2e8dfd66542055",915132608
"268f887f25d416dcd3c0c9c2",773770432
"9ddc7272fe43f07035d3da63",1303340288
"4002635ca8b087877ad22d5b",1091792128
"b515b1caa608ff42574e5a06",799989696
"710542343cece039a279dbee",661674816
"187a143dbd6d4bd81d6d9c32",758638336
"26db92c003c8e67d92d88aaf",1125586304
"641ac8f4f60ae2b9cf6add93",962052224
"784714647351cb6745c867b1",752228224
"5fcf1e2ab4edf13ec844decf",735417024
"2575d932e98c421bbb38b267",998705280
"af9d2f5f62bf74a7fa9c74f4",935410368
"4db8d529af9f718e6d81a85d",786741824
"9a3368605e5f563e29182f3b",397109056
"5ff696d8369101b6dc60e2ed",701096576
"95ade3ab8dc04237acd6441a",604172032
"607ed21e896eb5ffb50d5ead",608136704
"40d9a852bbed67a6036c6d8b",719535936
"97badba651a94721af5df3f0",697717440
"b2f089146c30929c4836f0fb",680184896
"936307e2f478c3ff7b9652e3",1029288000
"b6d5cb459999de084965e993",932685632
"aeb66f808982c6308d891f55",745751808
"cf8418c60f4e54dfa09b1e6e",701782080
"1dcf71e8fbfef2c6534576df",706008960
"c78b16f05ef58855da0d4f2f",651579008
"19ecf1fc86396ada203c2a19",871716224
"985fc7ab5aabf1831ce3d298",776473344
"8aaeae6bcfcee5ad928ce28d",568575872
"1a93cae134c79a43b13ce656",1166745856
"ffad647e8ee35eaea6378fb6",968827584
"c21a3eaa136ef8a912ce7b74",940603904
"fabe0f299a4e4bc6f51d54b9",761605184
"5af99278b1091dca9b0b0332",718540928
"3f0c845deec1c24472a35efd",1116742784
"c10f25fd39dd36287a6cde73",1238735488
"f37d31c512866b575780c4b7",830038272
"5d34f871e5a5cb3a655a0b13",772792448
"95bb852a958d7b16fd676e3c",1202193920
"24857a7a80d5f13a52eeb054",551299904
"f9796e9d13fe1becef435e54",1102761088
"1c2739878e452a340a4e8972",920400576
"698f3f1929a2dbbc69865b65",751766208
"bc230105784ca8640e499ca2",740479168
"622fdba953206a65224f2c82",676397952
"6765fc17d98c08142d3d7757",900858304
"6f35fcba4ffd6a58bce85892",916958848
"d8654c08e95b39e3b4891cd9",894046464
"33305df46dc2186c7e3f727e",958433472
"0cec193a20d720af010383b1",750494720
"734efe04fa6b326ae1d072e8",965317120
"69190139558b2ef3eface18d",531136320
"bb084299ad23f245d7cc5b69",751569088
"d4c7b3372d70b898b167b92a",968827584
"4a119b1bbf04b4bd6051c5b1",1040753792
"f844345b6224bc76bc3c6f91",597345856
"052505ca8210e5e651fc0b63",1067888192
"5731cdf8cac0b8371d786c90",1089895040
"594d8d78af90086bf8cdf09c",867451776
"fcaddcc78938f3a234dd2d3f",771259264
"1574958978c9b5d23d9521b5",1027351616
"55902baa0ece72e2e8c869d6",1067011136
"46161effff173111bb6c3a32",1166837888
"b3fcd9cbfd485e4e1da6c89c",648820032
"213ddc1761cd6b018349786a",944282688
"be3b1df5f008636e14bec3fe",919380672
"dd27922be5b6f730f8b4e058",813331968
"cd2aeb1b2649ef421102def7",822435456
"a226b4af016a772dc7e39ac8",803084096
"dcef5b332fd31d0ed8d754f3",536037536
"481492907baba4574d4a6f35",1166745856
"10e5e54ab66b58b3f41ec381",763612800
"d48866a153ea0fd23a858cd6",617558016
"d273a2075d28e343a657d9de",891241472
"90a711f776d53cf654614649",672882432
"f87c76eb5071c5b309e3ac3a",693775552
"74df03749e60c216a3e1292f",756600000
"03a84af05df0f577e09d60c1",752509568
"78682041182f01ee4db04e8e",1161309312
"25c76b5a1da0c2d8158b3732",889860480
"af8f09175265e1546200ff86",824618432
"c8d4ffb290aa9cea002e8d67",529960320
"cb89ad8156c3428ac80a4db3",702331776
"7602cb1e6fef087d8ee81aac",709100288
"00c75d59ed4777481a50cbd3",893986624
"fd36cffb856c2a14982a5fa9",894273664
"06ccfa37fa6b011ac38422de",508490240
"257b533b6a66b40d0f097c55",803081088
"736eef4bb36681acbcc3c41b",480196896
"e1a4437b17f7bec650d8cd97",981175104
"ecabfcb8ce9bb47ec3089c7e",981175104
"a5a46af0c9fb5c0a03855660",634417024
"920b50f4355cd2674ceee068",713159168
"410e5af026805ec8088f2e71",642268096
"efa0c01632d13ab59f629ab1",961663296
"5965d19a68a8414b0419bc68",1038483712
"64955a117f2d9264eb59fa82",910683520
"8cd46b5c9cbd056d3712f155",751766208
"65f736c3fee3d14c31a57d1f",633916672
"66e9c614882d58c022de7a2c",1089895040
"8c787c1e6161b18601e6d7de",766358208
"29a115ba5b198689fce5f93b",591996992
"de8ee990e70c8e5ad167dc89",514418400
"0b65098a19c2fc1caa6577ed",1166745856
"70ea0403b722a1dae1ff9b18",968827584
"5c77e242474e477513b60ad8",610009664
"1655a92b20740a11a5889519",622078592
"1709b1446b20b21482dd2d36",950981504
"e5dba7fa0cfb81488b0c331e",597041344
"d09dc3a3270073e5f1cb353c",1040753792
"368e740cb71b9175fe5b7b6a",958433472
"b8a8ad4c0215077d3e5aa472",1046309888
"1f4a78e094987ce29f054fb8",484228384
"aae3a99ac764b8e9bfc562cf",525481376
"a63ecc5539e8725af4128cb5",683858880
"a29e18f37ded2e901181d7d2",932054272
"14ead7469d05e5eacce6a575",531545312
"1cbf39c44f6b0fdbf9554845",720932416
"9012294b64280c565a88a1d8",810870208
"dc0e9ce44b9932c6e48a9390",946059456
"a4f272acb4b3b4f5fc72e99d",703623104
"b0a7295da89516be1c44512e",995273024
"b638b937d4f62949b9eb9fce",907762432
"cadd4a6e1075b57f7b74c63e",931919808
"a88f4eeeeac5ccd1ba9b8a4e",860882944
"29616bf14b5f1cd42786a91d",925221952
"f03f97ca55e9a43928c18237",700376256
"5fb9bd3aee2e1320dcbea448",590701632
"34bcfc2f0cefad790922879e",831025088
"8c9849cf3d20991e5126420b",825404928
"ca7b9296080c9fc9fb232782",726596480
"63a5989d0dad994a6af7734c",738939456
"7d25023ecf668945c87e0666",919136704
"fde3d4a4a819b1fa40530238",752709952
"e3338ac993873aca45755dc8",794643712
"bfeab1b12dd82efa96efac31",767494720
"2d564574f0191164ff1d068b",749698560
"5529d858e9c9e3e92ce8a95a",488605216
"2755af908b841e9024718b3d",474310048
"623df36ea9610ed5c58dbd8b",465652992
"77924a3c7880310a4822e5a7",765920896
"24fd0b7f75feda5db89a4127",568165312
"c2b9a3b2747f32d26c8219fe",876885312
"3c3c7861a9727bedf5e3cb29",809829952
"822ba8fd3c7392bda84461a4",719146240
"4625168852b335b223a05bb3",674083392
"b732ff1637ec53286e890865",703688832
"706bddaf0b87e4f076247450",537692992
"917218fe1425d2c222da1ed3",680868672
"7ac0428c4b7197ca14f3b86a",935761280
"e828e83be8651bc2e07641e2",595724928
"4d069f925100b6cad0b657b8",780827840
"a50640d13126880a423521e8",805391744
"45e92799de1a5334c3d2d72f",642574144
"93ca9e75cbeaceee69b4f0e4",1289251712
"8fc4070ce12262679c381515",976051456
"63182bbbd5f94cea67de2d8b",875830336
"6e163c3a0e30e7bf1e909661",1083035648
"3cd016f68705e73b819cf74b",878256640
"3da41d55a2b9f78c2b10c75d",1119977728
"0eb8f10c9d5ded1b09f60baf",730493568
"330c37fb5065311564fd35a2",998482944
"b849cef46f19e13d3fc9d5c5",909136064
"7bc034984b19479f29886cc9",915881792
"5cae4522fa829a1614739b64",1107585280
"bf6bd06201e60a4c98c8623d",643185600
"549ebb2f616d50ca778e92cb",598793920
"448ad6cf4b43298a39c7b5e6",684677760
"e9a37a1a4150461126dbb6e9",684758144
"1d4c50978603ef41377af057",813813888
"bb71a24bc5ea4051d84ecacd",1124361472
"286ab2411118455780314355",845672704
"045108344bf09b01b597e7ce",1041150272
"d714e15ab5c2d5a2503bffcb",689193408
"60823c81f0b98e8a57192a9b",1003566848
"dfa988a524343181a0d3ead5",911022848
"fe8bcbd17b16ad023a202843",1139496704
"69fe76202cd89637a15de1d4",773839744
"e7cf67cbc08fa04be9f0a3d4",961192320
"670583e7a2ec6e337429fbf9",1055917184
"796935018bf2b241646a2dae",925097984
"5f5856dd16c0e5131835e650",846735616
"ea2e380226005bb55c724ce1",1010602752
"f40defb11ff73ba4e3db7611",805640064
"a4b2dd2771f49951c027eef2",838627648
"a949ede7227c8f8587715029",934635136
"83f402857435d4fadb27fa36",1138485376
"36ab522893b5f01caea4cd0d",1218925696
"8e4875b7ecd0898571f0b1ae",542022272
"7ef3f8bfd0368696369ac957",713627840
